round,sim_time,util_cpu,util_ram,util_stg,util_net,token_mean,token_std,token_min,token_max,token_jain,token_total,hungry_nodes,max_hunger,tok_node_0000,tok_node_0001,tok_node_0002,tok_node_0003,tok_node_0004,tok_node_0005,tok_node_0006,tok_node_0007,tok_node_0008,tok_node_0009
130,650,17.77777777777778,10.416666666666666,1.0850694444444444,0.0,932.9466985899683,81.12191615448414,765.6903292217112,998.6114640368355,0.9924960227012638,9329.466985899682,6,163,990.0476087853997,973.5119972689937,882.0624456303248,806.0166831259208,971.9436657807387,765.6903292217112,996.9476137064263,996.7878795976593,947.8472987456723,998.6114640368355
131,655,17.77777777777778,13.88888888888889,0.0,0.0,932.4801187647321,81.1577849721937,764.7772503098377,998.6114640368355,0.9924819737779355,9324.801187647321,5,167,990.0476087853997,970.0122177327606,881.8095058260703,806.0166831259208,971.9436657807387,764.7772503098377,996.9476137064263,996.7878795976593,947.8472987456723,998.6114640368355
132,660,17.77777777777778,17.36111111111111,0.0,0.0,932.014453408784,82.01326875173834,760.9802794103772,998.6114640368355,0.992316253057109,9320.14453408784,5,171,990.0476087853997,970.0122177327606,881.0981100406789,805.8683962512915,971.9436657807387,760.9802794103772,996.9476137064263,996.7878795976593,947.8472987456723,998.6114640368355
133,665,17.77777777777778,10.416666666666666,0.0,0.0,931.5231887424831,82.82679996654923,757.2979495210702,998.6114640368355,0.9921560572985753,9315.23188742483,6,175,990.0476087853997,970.0122177327606,880.2861503812392,805.8683962512915,971.9436657807387,757.2979495210702,996.9476137064263,996.7878795976593,947.4289416314093,998.6114640368355
134,670,17.77777777777778,6.944444444444445,0.0,0.0,931.0909316588243,83.50285226712974,757.0579314085372,998.6114640368355,0.9920211671742075,9310.909316588242,6,179,990.0476087853997,970.0122177327606,880.2861503812392,801.7858435272365,971.9436657807387,757.0579314085372,996.9476137064263,996.7878795976593,947.4289416314093,998.6114640368355
135,675,22.22222222222222,10.416666666666666,0.0,0.0,930.6640197810909,83.47896428951391,757.0579314085372,998.6114640368355,0.9920184360144919,9306.64019781091,5,183,990.0476087853997,966.8509915974258,879.7185869059034,801.245514360574,971.9436657807387,757.0579314085372,996.9476137064263,996.7878795976593,947.4289416314093,998.6114640368355
136,680,26.666666666666668,10.416666666666666,0.0,0.0,930.2151211195926,83.79948693143122,756.5012240011554,998.6114640368355,0.9919498192421589,9302.151211195925,6,187,990.0476087853997,966.4564224753556,876.180876820372,801.245514360574,971.9436657807387,756.5012240011554,996.9476137064263,996.7878795976593,947.4289416314093,998.6114640368355
137,685,31.11111111111111,10.416666666666666,0.0,0.0,929.7999743940779,84.57358944887113,753.0633051662777,998.6114640368355,0.9917943667214992,9297.99974394078,6,191,990.0476087853997,966.4564224753556,875.6101019803613,801.102740780317,971.9436657807387,753.0633051662777,996.9476137064263,996.7878795976593,947.4289416314093,998.6114640368355
138,690,26.666666666666668,10.416666666666666,0.0,0.0,929.4845279228444,85.00047912535457,752.4562164159328,998.6114640368355,0.9917064293927068,9294.845279228444,4,195,990.0476087853997,966.4564224753556,875.6101019803613,798.9772121238053,971.9436657807387,752.4562164159328,996.9476137064263,996.5152917570626,947.2796821665273,998.6114640368355
139,695,17.77777777777778,13.88888888888889,0.0,0.0,929.037998006493,85.766320098944,749.0492823568085,998.6114640368355,0.9915495271534267,9290.37998006493,5,199,990.0476087853997,965.9045072871904,875.6101019803613,798.4707622075806,971.9436657807387,749.0492823568085,996.9476137064263,996.5152917570626,947.2796821665273,998.6114640368355
140,700,17.77777777777778,13.88888888888889,0.0,0.0,928.6099676130683,86.4936584425048,745.7864074592333,998.6114640368355,0.9913989728914022,9286.099676130683,3,203,990.0476087853997,965.9045072871904,874.7996648793776,798.4707622075806,971.7366738450493,745.7864074592333,996.9476137064263,996.5152917570626,947.2796821665273,998.6114640368355
141,705,17.77777777777778,10.416666666666666,0.0,0.0,927.9299393794496,87.53578633457164,745.0543974489789,998.6114640368355,0.9911794998596475,9279.299393794496,6,207,990.0476087853997,965.9045072871904,874.3958294627037,792.8063252983223,971.7366738450493,745.0543974489789,996.9476137064263,996.5152917570626,947.2796821665273,998.6114640368355
142,710,4.444444444444445,13.88888888888889,0.0,0.0,927.437686144471,87.40964717310764,744.7997807772025,998.6114640368355,0.991195422039486,9274.376861444709,5,211,990.0476087853997,965.1945171667693,874.3958294627037,792.5977446358985,967.987328949883,744.7997807772025,996.9476137064263,996.5152917570626,947.2796821665273,998.6114640368355
143,715,4.444444444444445,17.36111111111111,0.0,0.0,926.9694106891726,88.20350957266,743.1541840014897,998.6114640368355,0.9910272304569275,9269.694106891726,5,215,990.0476087853997,965.0926277130955,874.3958294627037,789.6624763123019,967.987328949883,743.1541840014897,996.9476137064263,996.5152917570626,947.2796821665273,998.6114640368355
144,720,8.88888888888889,17.36111111111111,0.0,0.0,926.3552712568847,88.66308678181167,743.0041815257381,998.6114640368355,0.9909224177324032,9263.552712568848,6,219,990.0476087853997,965.0926277130955,869.0066721696755,789.0602417582041,967.987328949883,743.0041815257381,996.9476137064263,996.5152917570626,947.2796821665273,998.6114640368355
145,725,13.333333333333334,6.944444444444445,0.0,0.0,925.8382248154772,89.46877239649052,742.2897589382595,998.6114640368355,0.9907479931989241,9258.382248154772,6,223,990.0476087853997,965.0926277130955,868.6014464965849,785.0094256046975,967.987328949883,742.2897589382595,996.9476137064263,996.5152917570626,947.2796821665273,998.6114640368355
146,730,13.333333333333334,6.944444444444445,0.0,0.0,925.2748074441495,90.4865454094587,737.5991213147893,998.6114640368355,0.9905268850253961,9252.748074441495,6,227,990.0476087853997,965.0926277130955,868.6014464965849,784.6064026200901,967.987328949883,737.5991213147893,996.9476137064263,996.5152917570626,946.7391690613285,998.6114640368355
147,735,13.333333333333334,3.4722222222222223,0.0,0.0,924.6438381825844,91.39436568105062,737.5991213147893,998.6114640368355,0.9903246325475052,9246.438381825845,6,231,990.0476087853997,965.0926277130955,867.7076633404831,779.1904931605405,967.987328949883,737.5991213147893,996.9476137064263,996.5152917570626,946.7391690613285,998.6114640368355
148,740,8.88888888888889,6.944444444444445,0.0,0.0,924.0959461621884,92.33913316509107,736.0717100285566,998.6114640368355,0.990113953758458,9240.959461621884,7,235,990.0476087853997,965.0926277130955,867.7076633404831,775.2389842428123,967.987328949883,736.0717100285566,996.9476137064263,996.5152917570626,946.7391690613285,998.6114640368355
149,745,13.333333333333334,6.944444444444445,0.0,0.0,923.733043996378,92.83747507008951,736.0717100285566,998.6114640368355,0.9900002535743168,9237.33043996378,7,239,990.0476087853997,965.0926277130955,866.8177653812976,772.4998605438949,967.987328949883,736.0717100285566,996.9476137064263,996.5152917570626,946.7391690613285,998.6114640368355
150,750,8.88888888888889,6.944444444444445,0.0,0.0,923.2946732009543,93.12537854165785,736.0717100285566,998.6114640368355,0.9899293008679394,9232.946732009543,6,243,990.0476087853997,965.0926277130955,863.0680566862127,772.1400377697006,967.987328949883,736.0717100285566,996.9476137064263,996.5152917570626,946.4649925763698,998.6114640368355
151,755,13.333333333333334,6.944444444444445,0.0,0.0,922.8518527802223,93.8636991154059,732.7763185882268,998.6114640368355,0.9897609032024873,9228.518527802224,6,247,990.0476087853997,965.0926277130955,861.9352439192237,772.1400377697006,967.987328949883,732.7763185882268,996.9476137064263,996.5152917570626,946.4649925763698,998.6114640368355
152,760,17.77777777777778,3.4722222222222223,0.0,0.0,922.3677375979563,94.79337151792615,729.1873514554595,998.6114640368355,0.9895483525344074,9223.677375979563,6,251,990.0476087853997,965.0926277130955,861.9352439192237,770.8878530798085,967.987328949883,729.1873514554595,996.9476137064263,996.5152917570626,946.4649925763698,998.6114640368355
153,765,13.333333333333334,3.4722222222222223,0.0,0.0,921.9479154038197,95.47019835938194,729.1873514554595,998.6114640368355,0.9893906040441066,9219.479154038198,7,255,990.0476087853997,965.0926277130955,861.9352439192237,766.6896311384419,967.987328949883,729.1873514554595,996.9476137064263,996.5152917570626,946.4649925763698,998.6114640368355
154,770,17.77777777777778,0.0,0.0,0.0,921.4924248069434,96.32544662985711,725.7477709315987,998.6114640368355,0.9891911683130546,9214.924248069434,7,259,990.0476087853997,965.0926277130955,861.9352439192237,765.6806516756615,967.8809829677612,725.7477709315987,996.9476137064263,996.5152917570626,946.4649925763698,998.6114640368355
155,775,13.333333333333334,3.4722222222222223,0.0,0.0,920.765552843591,96.74068841680224,725.6084700280873,998.6114640368355,0.9890817655496527,9207.65552843591,5,263,990.0476087853997,965.0926277130955,855.6183166376846,765.6806516756615,967.8809829677612,725.6084700280873,996.9476137064263,996.5152917570626,945.6525011278954,998.6114640368355
156,780,17.77777777777778,3.4722222222222223,0.0,0.0,920.3769282553709,97.43833522378932,722.103260914619,998.6114640368355,0.9889162233578405,9203.769282553709,5,267,990.0476087853997,964.9553397901944,855.6183166376846,765.6806516756615,967.8809829677612,722.103260914619,996.9476137064263,996.5152917570626,945.4087522820643,998.6114640368355
157,785,17.77777777777778,3.4722222222222223,0.0,0.0,920.0744353323571,97.64736548784848,722.103260914619,998.6114640368355,0.988861908495657,9200.744353323571,5,271,990.0476087853997,964.9553397901944,855.6183166376846,764.1350812414911,967.8809829677612,722.103260914619,996.9476137064263,996.5152917570626,943.9293934860973,998.6114640368355
158,790,22.22222222222222,6.944444444444445,0.0,0.0,919.5769303258742,98.12934852601126,721.7793477034235,998.6114640368355,0.9887408866892343,9195.769303258741,5,275,990.0476087853997,964.9553397901944,852.0843480336349,763.0179129919068,967.8809829677612,721.7793477034235,996.9476137064263,996.5152917570626,943.9293934860973,998.6114640368355
159,795,22.22222222222222,6.944444444444445,0.0,0.0,919.1205349386543,98.86403255082587,721.394872109106,998.6114640368355,0.9885623769018661,9191.205349386542,7,279,990.0476087853997,964.9553397901944,851.9284736626927,758.9943090849658,967.8809829677612,721.394872109106,996.9476137064263,996.5152917570626,943.9293934860973,998.6114640368355
160,800,17.77777777777778,6.944444444444445,0.0,0.0,918.7282051105583,98.72001148777728,721.1358001452354,998.6114640368355,0.9885856652699825,9187.282051105583,5,262,987.242924944218,964.9553397901944,851.9284736626927,758.8684722880023,967.8809829677612,721.1358001452354,996.9476137064263,996.5152917570626,943.1956878071552,998.6114640368355
161,805,17.77777777777778,10.416666666666666,0.0,0.0,918.2989889543842,99.38170498297511,720.996626100115,998.6114640368355,0.9884232243973207,9182.989889543842,5,266,987.242924944218,964.9553397901944,851.476906008068,755.1670524260051,967.8809829677612,720.996626100115,996.9476137064263,996.5152917570626,943.1956878071552,998.6114640368355
162,810,17.77777777777778,10.416666666666666,0.0,0.0,918.0658470790489,99.7099102705268,719.3489435805152,998.6114640368355,0.9883416766377597,9180.65847079049,6,270,987.242924944218,964.4255002662704,851.476906008068,755.0131557161777,967.8809829677612,719.3489435805152,996.9476137064263,996.5152917570626,943.1956878071552,998.6114640368355
163,815,22.22222222222222,10.416666666666666,0.0,0.0,917.5325692159053,99.77520013450466,719.3489435805152,998.6114640368355,0.988313167529901,9175.325692159053,5,274,987.242924944218,964.4255002662704,851.0081370399865,753.7435676851167,964.2865613354661,719.3489435805152,996.9476137064263,996.5152917570626,943.1956878071552,998.6114640368355
164,820,26.666666666666668,10.416666666666666,0.0,0.0,916.9679071410688,99.94662418297912,718.4771211383231,998.6114640368355,0.9882591689154299,9169.679071410688,5,278,987.242924944218,964.4255002662704,851.0081370399865,753.1457770302259,964.2865613354661,718.4771211383231,996.9476137064263,996.5152917570626,939.0186801558731,998.6114640368355
165,825,22.22222222222222,13.88888888888889,0.0,0.0,916.4606275363689,100.49827791074506,718.3070767934447,998.6114640368355,0.9881177599610691,9164.606275363689,4,282,987.242924944218,963.5005369040973,851.0081370399865,749.6137439884071,963.8408060373376,718.3070767934447,996.9476137064263,996.5152917570626,939.0186801558731,998.6114640368355
166,830,17.77777777777778,10.416666666666666,0.0,0.0,915.9537175340181,101.36175693106534,717.7772205818387,998.6114640368355,0.9879019591449599,9159.537175340181,6,286,987.242924944218,963.5005369040973,851.0081370399865,745.0745001765054,963.8408060373376,717.7772205818387,996.9476137064263,996.5152917570626,939.0186801558731,998.6114640368355
167,835,22.22222222222222,10.416666666666666,0.0,0.0,915.391097748897,102.31379195972994,716.5427751523981,998.6114640368355,0.9876614789003071,9153.91097748897,6,290,987.242924944218,963.5005369040973,851.0081370399865,740.8562870887805,963.8408060373376,716.5427751523981,996.9476137064263,996.5152917570626,938.8451408218264,998.6114640368355
168,840,22.22222222222222,10.416666666666666,0.0,0.0,915.0026016808118,102.98545074591048,715.5535790718187,998.6114640368355,0.987490498143828,9150.026016808119,6,294,987.242924944218,963.5005369040973,850.8612483337911,738.107411194705,963.8408060373376,715.5535790718187,996.9476137064263,996.5152917570626,938.8451408218264,998.6114640368355
169,845,26.666666666666668,3.4722222222222223,0.0,0.0,914.533772984451,102.9087342376044,715.4003976008395,998.6114640368355,0.9874962457434576,9145.33772984451,5,298,987.242924944218,963.5005369040973,850.6159848533282,738.107411194705,963.8408060373376,715.4003976008395,996.4447119464315,996.5152917570626,935.0582005696544,998.6114640368355
170,850,26.666666666666668,3.4722222222222223,0.0,0.0,914.0880121369877,103.0891671787614,715.4003976008395,998.1650475187561,0.9874408249333627,9140.880121369877,3,128,986.9567888490907,963.5005369040973,846.890928991903,738.107411194705,963.8408060373376,715.4003976008395,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
171,855,22.22222222222222,3.4722222222222223,0.0,0.0,913.4437315724979,104.15576662410385,715.4003976008395,998.1650475187561,0.9871650899730969,9134.43731572498,5,132,986.9567888490907,963.5005369040973,846.4793832140507,732.0761513276591,963.8408060373376,715.4003976008395,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
172,860,17.77777777777778,3.4722222222222223,0.0,0.0,912.9641759421368,104.5373899392506,715.4003976008395,998.1650475187561,0.9870586732939043,9129.641759421367,7,136,986.9567888490907,963.5005369040973,842.2892969376867,731.4706813004109,963.8408060373376,715.4003976008395,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
173,865,22.22222222222222,3.4722222222222223,0.0,0.0,912.5085001292848,105.27182404144925,714.7742816371939,998.1650475187561,0.9868656527955916,9125.085001292848,7,140,986.9567888490907,963.5005369040973,841.6450536304187,728.1842824428054,963.8408060373376,714.7742816371939,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
174,870,26.666666666666668,6.944444444444445,0.0,0.0,912.0914401899348,106.01892271104467,713.5589940467338,998.1650475187561,0.9866690372869399,9120.914401899348,7,144,986.9567888490907,963.5005369040973,841.6450536304187,725.2289706397653,963.8408060373376,713.5589940467338,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
175,875,26.666666666666668,3.4722222222222223,0.0,0.0,911.4828549265973,107.16261504444888,707.8081239505159,998.1650475187561,0.9863658636860466,9114.828549265972,8,148,986.9567888490907,963.5005369040973,841.6450536304187,724.8939881026083,963.8408060373376,707.8081239505159,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
176,880,31.11111111111111,6.944444444444445,0.0,0.0,910.9839689986044,108.10927505409373,703.2046168528983,998.1650475187561,0.9861122845286262,9109.839689986044,8,152,986.9567888490907,963.5005369040973,841.6450536304187,724.5086359202968,963.8408060373376,703.2046168528983,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
177,885,22.22222222222222,6.944444444444445,0.0,0.0,910.5032898228877,108.93761397349259,702.7638594308522,998.1650475187561,0.9858869847027875,9105.032898228877,7,156,986.9567888490907,963.5005369040973,841.5192545608669,720.2684006547275,963.8408060373376,702.7638594308522,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
178,890,22.22222222222222,10.416666666666666,0.0,0.0,909.9302152110955,109.95738676383914,701.8828263031245,998.1650475187561,0.9856074866637333,9099.302152110955,7,160,986.9567888490907,963.5005369040973,841.5192545608669,715.4186876645326,963.8408060373376,701.8828263031245,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
179,895,22.22222222222222,13.88888888888889,0.0,0.0,909.5614592118745,110.64317142974012,699.2387810970987,998.1650475187561,0.9854183795309622,9095.614592118745,7,164,986.9567888490907,963.5005369040973,841.5192545608669,714.3751728783488,963.8408060373376,699.2387810970987,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
180,900,13.333333333333334,10.416666666666666,0.0,0.0,909.1757582661128,111.36921823641494,696.0335153945882,998.1650475187561,0.985216866946415,9091.757582661128,8,168,986.9567888490907,963.5005369040973,841.5192545608669,713.7234291232431,963.8408060373376,696.0335153945882,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
181,905,17.77777777777778,10.416666666666666,0.0,0.0,908.7723791004204,112.10008658959448,694.6445518412726,998.1650475187561,0.9850120171498918,9087.723791004204,8,172,986.9567888490907,963.5005369040973,841.5192545608669,711.0786010196343,963.8408060373376,694.6445518412726,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
182,910,22.22222222222222,6.944444444444445,0.0,0.0,908.3446528995721,112.45381081267664,694.5128944647435,998.1650475187561,0.9849047175260395,9083.44652899572,7,176,986.9567888490907,963.5005369040973,838.0232829302213,710.4289680183251,963.8408060373376,694.5128944647435,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
183,915,26.666666666666668,6.944444444444445,0.0,0.0,907.8430558738112,113.3640327760745,691.1620162243336,998.1650475187561,0.9846464314193388,9078.430558738111,7,180,986.9567888490907,963.5005369040973,837.8366233181998,708.9505356131468,963.8408060373376,691.1620162243336,996.4447119464315,996.5152917570626,935.0582005696544,998.1650475187561
184,920,17.77777777777778,6.944444444444445,0.0,0.0,907.277653266561,114.37809314453305,686.7070367260884,998.1650475187561,0.9843556574290064,9072.77653266561,6,184,986.9567888490907,963.5005369040973,837.5339939059306,708.1371320631528,963.8408060373376,686.7070367260884,996.4447119464315,996.5152917570626,934.975186957662,998.1650475187561
185,925,17.77777777777778,6.944444444444445,0.0,0.0,906.7891952837592,115.12391524590137,686.6014095463931,998.1650475187561,0.9841374074649476,9067.891952837592,6,188,986.9567888490907,963.5005369040973,837.5339939059306,703.9181052925962,963.8408060373376,686.6014095463931,996.4447119464315,996.5152917570626,934.4152610798965,998.1650475187561
186,930,13.333333333333334,3.4722222222222223,0.0,0.0,906.3611655925467,115.51300432980617,686.6014095463931,998.1650475187561,0.9840168738939875,9063.611655925468,6,192,986.9567888490907,963.5005369040973,834.357765269025,702.8140370173768,963.8408060373376,686.6014095463931,996.4447119464315,996.5152917570626,934.4152610798965,998.1650475187561
187,935,13.333333333333334,3.4722222222222223,0.0,0.0,905.8993833611241,116.28730128838008,683.1724970464612,998.1650475187561,0.9837891170652471,9058.993833611241,7,196,986.9567888490907,963.5005369040973,833.5722684880903,702.4106239840168,963.8408060373376,683.1724970464612,996.4447119464315,996.5152917570626,934.4152610798965,998.1650475187561
188,940,17.77777777777778,3.4722222222222223,0.0,0.0,905.4845721345062,116.75969748879943,682.7230108814472,998.1650475187561,0.9836445683605806,9054.845721345062,7,200,986.9567888490907,963.5005369040973,831.2455405101289,701.0387258608137,963.8408060373376,682.7230108814472,996.4447119464315,996.5152917570626,934.4152610798965,998.1650475187561
189,945,17.77777777777778,3.4722222222222223,0.0,0.0,905.0938862188459,117.45425020654305,682.2032088828958,998.1650475187561,0.9834385844460927,9050.93886218846,7,204,986.9567888490907,963.5005369040973,831.2455405101289,697.6516687027622,963.8408060373376,682.2032088828958,996.4447119464315,996.5152917570626,934.4152610798965,998.1650475187561
190,950,22.22222222222222,3.4722222222222223,0.0,0.0,904.5858476121623,118.21206357647735,678.1194219154237,998.1650475187561,0.983209254561965,9045.858476121623,7,208,986.9567888490907,962.6299128359738,831.2455405101289,697.525693671521,963.8408060373376,678.1194219154237,996.4447119464315,996.5152917570626,934.4152610798965,998.1650475187561
191,955,26.666666666666668,3.4722222222222223,0.0,0.0,904.1390246292709,119.01952569844903,674.2019980093924,998.1650475187561,0.9829664682622445,9041.390246292709,6,212,986.9567888490907,962.6299128359738,830.8701434791001,697.3502847796672,963.8408060373376,674.2019980093924,996.4447119464315,996.5152917570626,934.4152610798965,998.1650475187561
192,960,26.666666666666668,0.0,0.0,0.0,903.7227005764951,119.7555673323999,673.6875673670756,998.1650475187561,0.9827431678311684,9037.227005764951,7,216,986.9567888490907,962.6299128359738,830.8701434791001,693.7014748942257,963.8408060373376,673.6875673670756,996.4447119464315,996.5152917570626,934.4152610798965,998.1650475187561
193,965,31.11111111111111,0.0,0.0,0.0,903.2367642104975,120.65654153597447,669.1090181610693,998.1650475187561,0.9824685756842542,9032.367642104975,7,220,986.9567888490907,962.6299128359738,830.5893290251306,693.7014748942257,963.8408060373376,669.1090181610693,996.4447119464315,996.5152917570626,934.4152610798965,998.1650475187561
194,970,31.11111111111111,0.0,0.0,0.0,902.697141743421,121.61639513918952,665.133402094166,998.1650475187561,0.9821726031004072,9026.97141743421,6,224,986.9567888490907,962.6299128359738,830.3910109648033,692.6686514773124,963.8408060373376,665.133402094166,996.4447119464315,996.5152917570626,934.2257939532766,998.1650475187561
195,975,31.11111111111111,3.4722222222222223,0.0,0.0,902.2174613255158,122.55826269252347,660.3365979151126,998.1650475187561,0.9818815174911496,9022.174613255158,6,228,986.9567888490907,962.6299128359738,830.3910109648033,692.6686514773124,963.8408060373376,660.3365979151126,996.4447119464315,996.5152917570626,934.2257939532766,998.1650475187561
196,980,31.11111111111111,6.944444444444445,0.0,0.0,901.7901538954156,123.2124596260489,657.3232688046102,998.1650475187561,0.9816740877113831,9017.901538954156,6,232,986.9567888490907,962.6299128359738,830.3910109648033,692.2078266604276,963.8408060373376,657.3232688046102,996.4447119464315,996.5152917570626,933.4268735796634,998.1650475187561
197,985,31.11111111111111,10.416666666666666,0.0,0.0,901.177965609196,124.18584616078546,656.9398216025285,998.1650475187561,0.9813639792198761,9011.77965609196,6,236,986.9567888490907,962.6299128359738,829.643610972681,687.2167909924339,963.8408060373376,656.9398216025285,996.4447119464315,996.5152917570626,933.4268735796634,998.1650475187561
198,990,26.666666666666668,13.88888888888889,0.0,0.0,900.5939538352886,124.68983054957023,655.9335681708008,998.1650475187561,0.9811913456897616,9005.939538352886,7,240,986.9567888490907,962.6299128359738,824.9920029522766,687.0345347054928,963.8408060373376,655.9335681708008,996.4447119464315,996.5152917570626,933.4268735796634,998.1650475187561
199,995,26.666666666666668,10.416666666666666,0.0,0.0,900.081959399217,125.49522325551251,655.9335681708008,998.1650475187561,0.9809309647820493,9000.81959399217,7,244,986.9567888490907,962.6299128359738,824.3057067677261,682.6008865293275,963.8408060373376,655.9335681708008,996.4447119464315,996.5152917570626,933.4268735796634,998.1650475187561
200,1000,31.11111111111111,10.416666666666666,0.0,0.0,899.5336322636127,126.51508915220991,651.9230903793857,998.1650475187561,0.9806026280624284,8995.336322636127,7,248,986.9567888490907,962.6299128359738,824.1519140479261,681.2818856844991,963.8408060373376,651.9230903793857,996.4447119464315,996.5152917570626,933.4268735796634,998.1650475187561
201,1005,31.11111111111111,13.88888888888889,0.0,0.0,899.0805930504663,126.94928424460282,650.7416577129285,998.1650475187561,0.9804525616535321,8990.805930504663,7,252,986.9567888490907,962.6299128359738,820.8029545829188,681.2818856844991,963.8408060373376,650.7416577129285,996.4447119464315,996.5152917570626,933.4268735796634,998.1650475187561
202,1010,26.666666666666668,10.416666666666666,0.0,0.0,898.516884307003,127.8463370678872,650.376732033124,998.1650475187561,0.9801564443351863,8985.16884307003,7,256,986.9567888490907,962.6299128359738,820.0500738434631,676.7626046691271,963.8408060373376,650.376732033124,996.4447119464315,996.5152917570626,933.4268735796634,998.1650475187561
203,1015,17.77777777777778,10.416666666666666,0.0,0.0,897.9444247746926,128.68642270380033,646.0407017287463,997.5748856321514,0.9798749396830325,8979.444247746926,5,260,986.9567888490907,962.6299128359738,819.3436236074822,676.7626046691271,963.8408060373376,646.0407017287463,996.4447119464315,996.5152917570626,933.3349206835219,997.5748856321514
204,1020,22.22222222222222,10.416666666666666,0.0,0.0,897.5060910184114,129.3765254632523,646.0407017287463,997.5748856321514,0.979643449053291,8975.060910184115,5,264,986.9567888490907,962.6299128359738,818.744362159793,672.9785285540054,963.8408060373376,646.0407017287463,996.4447119464315,996.5152917570626,933.3349206835219,997.5748856321514
205,1025,22.22222222222222,6.944444444444445,0.0,0.0,897.0377809559843,130.1242838568141,645.4262002178848,997.5748856321514,0.9793912591168923,8970.377809559843,5,268,986.9567888490907,962.6299128359738,818.2484213313317,669.5116188373893,963.7350574690059,645.4262002178848,996.4447119464315,996.5152917570626,933.3349206835219,997.5748856321514
206,1030,22.22222222222222,10.416666666666666,0.0,0.0,896.4110776338437,131.2490320927181,644.055241628352,997.5748856321514,0.9790122484521162,8964.110776338437,6,272,986.9567888490907,962.6299128359738,818.2484213313317,664.6155442055149,963.7350574690059,644.055241628352,996.4447119464315,996.5152917570626,933.3349206835219,997.5748856321514
207,1035,26.666666666666668,10.416666666666666,0.0,0.0,895.9388176724369,131.65491824667794,643.7357073244619,997.5748856321514,0.9788631889294527,8959.38817672437,6,276,986.9567888490907,962.6299128359738,814.5133069085789,663.9475933180913,963.7350574690059,643.7357073244619,996.4447119464315,996.5152917570626,933.3349206835219,997.5748856321514
208,1040,31.11111111111111,6.944444444444445,0.0,0.0,895.555318067798,131.67118372525997,643.7357073244619,997.5748856321514,0.9788403486053805,8955.55318067798,6,280,986.9567888490907,962.6299128359738,813.484458491477,663.8019425555625,963.7350574690059,643.7357073244619,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
209,1045,31.11111111111111,10.416666666666666,0.0,0.0,895.102342767266,132.03065517490745,643.5455144649997,997.5748856321514,0.9787060398200257,8951.02342767266,5,284,986.9567888490907,962.6299128359738,810.057928116537,663.1285064498325,963.4954638038176,643.5455144649997,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
210,1050,26.666666666666668,10.416666666666666,0.0,0.0,894.3756546185126,132.49292084025967,643.0359117570488,997.5748856321514,0.9785257662299228,8943.756546185126,6,288,986.9567888490907,962.6299128359738,804.0015028471568,663.1285064498325,962.7946102936154,643.0359117570488,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
211,1055,26.666666666666668,10.416666666666666,0.0,0.0,893.8350444653115,133.42587044300322,638.4238526913044,997.5748856321514,0.9782031178430437,8938.350444653115,7,292,986.9567888490907,962.6299128359738,803.2074603808885,663.1285064498325,962.7946102936154,638.4238526913044,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
212,1060,17.77777777777778,10.416666666666666,0.0,0.0,893.3690837595266,134.26801253715988,634.194417925655,997.5748856321514,0.9779106737689067,8933.690837595266,8,296,986.9567888490907,962.6299128359738,802.77728808869,663.1285064498325,962.7946102936154,634.194417925655,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
213,1065,22.22222222222222,13.88888888888889,0.0,0.0,892.9033074065131,135.06816341504606,633.3717336714659,997.5748856321514,0.9776297148851282,8929.033074065132,7,300,986.9567888490907,962.6299128359738,802.6009576607532,659.469757601824,962.7946102936154,633.3717336714659,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
214,1070,13.333333333333334,13.88888888888889,0.0,0.0,892.4176018502003,135.1317940126978,632.3716149935382,997.5748856321514,0.9775852716650538,8924.176018502003,6,304,986.9567888490907,962.6299128359738,802.3120302147815,659.3231874255845,959.3731710306246,632.3716149935382,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
215,1075,8.88888888888889,17.36111111111111,0.0,0.0,892.031668963797,135.68206117046293,632.3716149935382,997.5748856321514,0.9773873717878208,8920.31668963797,6,308,986.9567888490907,962.6299128359738,801.2060316211632,656.5698571551701,959.3731710306246,632.3716149935382,996.4447119464315,996.5152917570626,930.6744238167635,997.5748856321514
