round,sim_time,util_cpu,util_ram,util_stg,util_net,token_mean,token_std,token_min,token_max,token_jain,token_total,hungry_nodes,max_hunger,tok_node_0000,tok_node_0001,tok_node_0002,tok_node_0003,tok_node_0004,tok_node_0005,tok_node_0006,tok_node_0007,tok_node_0008,tok_node_0009,tok_node_0010,tok_node_0011,tok_node_0012,tok_node_0013,tok_node_0014,tok_node_0015,tok_node_0016,tok_node_0017,tok_node_0018,tok_node_0019
80,400,13.333333333333334,6.944444444444445,0.0,0.0,980.7299456990588,30.01747235394801,867.9467760261109,999.4294062106618,0.9990640714247528,19614.598913981175,14,299,994.2470062410116,994.9103882829849,983.0801730035064,996.3372825261981,867.9467760261109,939.8894728474762,989.9431699944319,996.4134368368235,971.7879112615885,962.2147217950946,988.6745828975752,994.9715861142831,999.4294062106618,998.5299153730451,998.4154574870246,966.2212116820084,980.8519272301126,995.9461173228619,996.0200493739244,998.7683214744527
81,405,13.333333333333334,10.416666666666666,0.0,0.0,980.4869146681938,30.7661776485937,863.873753096803,999.4294062106618,0.9990163602220141,19609.738293363876,15,303,994.2470062410116,994.9103882829849,983.0801730035064,995.5496848382055,863.873753096803,939.8894728474762,989.9431699944319,996.4134368368235,971.7879112615885,962.2147217950946,988.6745828975752,994.9715861142831,999.4294062106618,998.5299153730451,998.4154574870246,966.2212116820084,980.8519272301126,995.9461173228619,996.0200493739244,998.7683214744527
82,410,8.88888888888889,10.416666666666666,0.0,1.1111111111111112,980.2675922024816,31.05236144492021,863.4931936870574,998.8996591217624,0.9989975461302506,19605.351844049634,15,307,994.2470062410116,994.9103882829849,983.0801730035064,995.5496848382055,863.4931936870574,936.5820545570731,989.9431699944319,996.4134368368235,971.7879112615885,962.0459972698997,988.6745828975752,994.9715861142831,998.8996591217624,998.5299153730451,998.4154574870246,966.2212116820084,980.8519272301126,995.9461173228619,996.0200493739244,998.7683214744527
83,415,13.333333333333334,10.416666666666666,0.0,1.1111111111111112,980.0264110818338,30.95534293736204,863.4931936870574,998.8996591217624,0.9990033042544865,19600.528221636676,13,311,994.2470062410116,994.9103882829849,983.0801730035064,995.5496848382055,863.4931936870574,936.5820545570731,989.9431699944319,996.4134368368235,971.7879112615885,961.6689569496092,988.6745828975752,994.4125461772156,998.8996591217624,998.5299153730451,994.6873795286294,966.0617474848036,980.8519272301126,995.9461173228619,996.0200493739244,998.7683214744527
84,420,17.77777777777778,6.944444444444445,0.0,2.2222222222222223,979.8156387107283,30.93918495768222,863.1891046212496,998.8996591217624,0.9990039154725923,19596.312774214566,15,315,994.2470062410116,994.9103882829849,983.0801730035064,995.5496848382055,863.1891046212496,936.5820545570731,989.9431699944319,996.4134368368235,971.7879112615885,961.5452998880929,988.6745828975752,990.6248448824315,998.8996591217624,998.5299153730451,994.6873795286294,966.0617474848036,980.8519272301126,995.9461173228619,996.0200493739244,998.7683214744527
85,425,13.333333333333334,10.416666666666666,0.0,0.0,979.5332407895233,30.93500411409311,863.1891046212496,998.8996591217624,0.9990036106953974,19590.664815790467,13,319,993.7821000238852,994.9103882829849,983.0801730035064,995.5496848382055,863.1891046212496,936.5820545570731,989.9431699944319,996.4134368368235,971.6289468522942,961.5452998880929,988.6745828975752,990.3570186026861,998.8996591217624,998.5299153730451,994.6873795286294,966.0617474848036,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
86,430,13.333333333333334,10.416666666666666,0.0,0.0,979.241425167633,32.00559453055482,857.623369380212,998.8996591217624,0.9989328915556044,19584.82850335266,13,323,993.7821000238852,994.9103882829849,983.0801730035064,995.5496848382055,857.623369380212,936.311477360301,989.9431699944319,996.4134368368235,971.6289468522942,961.5452998880929,988.6745828975752,990.3570186026861,998.8996591217624,998.5299153730451,994.6873795286294,966.0617474848036,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
87,435,17.77777777777778,6.944444444444445,0.0,0.0,979.0146886986292,32.06310333413547,857.2155873629592,998.8996591217624,0.9989285618040001,19580.293773972586,14,327,993.7821000238852,994.9103882829849,983.0801730035064,995.5496848382055,857.2155873629592,936.311477360301,989.9431699944319,996.4134368368235,971.5221783530974,960.8436820900715,985.3560218319727,990.3570186026861,998.8996591217624,998.5299153730451,994.6873795286294,966.0617474848036,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
88,440,22.22222222222222,10.416666666666666,0.0,0.0,978.7931328103568,32.206162971032946,857.2155873629592,998.8996591217624,0.9989185008018217,19575.862656207137,14,331,993.7821000238852,994.9103882829849,983.0801730035064,995.5496848382055,857.2155873629592,935.974413634082,989.9431699944319,996.4134368368235,971.5221783530974,957.2960759292749,985.3560218319727,990.3570186026861,998.8996591217624,998.5299153730451,994.6873795286294,965.5152996063699,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
89,445,17.77777777777778,10.416666666666666,0.0,0.0,978.5819978847064,32.81152252153964,854.265675493876,998.8996591217624,0.998877024334107,19571.63995769413,14,335,993.7821000238852,994.9103882829849,983.0801730035064,995.5496848382055,854.265675493876,935.6130962939544,989.9431699944319,996.4134368368235,971.5221783530974,956.5025383081196,985.3560218319727,990.3570186026861,998.8996591217624,998.5299153730451,994.5694478459885,965.5152996063699,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
90,450,22.22222222222222,10.416666666666666,0.0,0.0,978.3887937227713,32.96078885395493,853.3990276295444,998.8996591217624,0.9988663483175034,19567.775874455427,14,339,993.7821000238852,994.9103882829849,980.1939605108364,995.5496848382055,853.3990276295444,935.6130962939544,989.9431699944319,996.4134368368235,971.5221783530974,956.5025383081196,985.2447989502738,990.3570186026861,998.8996591217624,998.5299153730451,994.5694478459885,965.5152996063699,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
91,455,17.77777777777778,13.88888888888889,0.0,0.0,978.0980386719978,33.87204320819996,848.6116188033507,998.8996591217624,0.9988021636513097,19561.960773439954,12,343,993.7821000238852,994.9103882829849,980.1939605108364,995.5496848382055,848.6116188033507,935.6130962939544,989.9431699944319,996.4134368368235,970.939311374221,956.3894837144987,985.2447989502738,990.3570186026861,998.8996591217624,998.1981447562626,994.5694478459885,965.5152996063699,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
92,460,17.77777777777778,17.36111111111111,0.0,0.0,977.8921220376833,34.499319522220866,845.6543201235753,998.8996591217624,0.9987569203278049,19557.842440753666,14,347,993.7821000238852,994.9103882829849,980.1939605108364,995.5496848382055,845.6543201235753,934.8230984359403,989.9431699944319,996.4134368368235,970.939311374221,956.0184475659983,985.2447989502738,990.3570186026861,998.8996591217624,998.1981447562626,994.5694478459885,965.5152996063699,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
93,465,22.22222222222222,13.88888888888889,0.0,0.0,977.5806597425237,34.869893087476335,845.5327707131033,998.8996591217624,0.9987292976891198,19551.613194850474,15,351,993.7821000238852,994.9103882829849,980.1939605108364,995.5496848382055,845.5327707131033,929.7965160052975,989.9431699944319,996.4134368368235,970.1918359491392,955.6848089290022,985.2447989502738,990.3570186026861,998.8996591217624,998.1981447562626,994.5694478459885,965.5152996063699,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
94,470,17.77777777777778,13.88888888888889,0.0,0.0,977.3609012480147,35.037539797477194,845.2374702318562,998.8996591217624,0.998716489263787,19547.218024960293,15,355,993.7821000238852,994.9103882829849,980.0837449815714,995.5496848382055,845.2374702318562,929.7965160052975,989.9431699944319,996.4134368368235,969.2586179492197,952.6283730492545,985.2447989502738,990.3570186026861,998.8996591217624,998.1981447562626,994.5694478459885,965.5152996063699,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
95,475,22.22222222222222,10.416666666666666,0.0,0.0,977.1283509243306,35.82786083366043,841.0643717079502,998.8996591217624,0.9986573740349604,19542.56701848661,15,359,993.7821000238852,994.9103882829849,980.0837449815714,995.5496848382055,841.0643717079502,929.7965160052975,989.9431699944319,996.4134368368235,969.2586179492197,952.4512258677963,985.2447989502738,990.0562578343677,998.8996591217624,998.1981447562626,994.5694478459885,965.5152996063699,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
96,480,26.666666666666668,10.416666666666666,0.0,0.0,976.9132022793095,35.96222789596945,840.5538265437827,998.8996591217624,0.9986467030822548,19538.26404558619,15,363,993.7821000238852,994.9103882829849,979.3862887235796,995.5496848382055,840.5538265437827,929.7965160052975,989.9431699944319,996.4134368368235,966.1636464709602,952.4512258677963,985.2447989502738,990.0562578343677,998.8996591217624,998.1981447562626,994.5694478459885,965.5152996063699,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
97,485,22.22222222222222,6.944444444444445,0.0,0.0,976.7088899529384,36.704763193305816,836.6465858345584,998.8996591217624,0.998589731947432,19534.17779905877,15,367,993.7821000238852,994.9103882829849,979.207282905382,995.5496848382055,836.6465858345584,929.7965160052975,989.9431699944319,996.4134368368235,966.1636464709602,952.4512258677963,985.2447989502738,990.0562578343677,998.8996591217624,998.1981447562626,994.5694478459885,965.5152996063699,976.0956657121801,995.9461173228619,996.0200493739244,998.7683214744527
98,490,22.22222222222222,3.4722222222222223,0.0,0.0,976.529227288875,36.9669289661422,835.6781786407151,998.8996591217624,0.9985690174403214,19530.5845457775,16,371,993.7821000238852,994.9103882829849,979.207282905382,995.5496848382055,835.6781786407151,929.7965160052975,989.9431699944319,996.4134368368235,966.1636464709602,950.203287783302,985.2447989502738,990.0562578343677,998.8996591217624,998.1981447562626,994.5694478459885,965.5152996063699,975.7187577092493,995.9461173228619,996.0200493739244,998.7683214744527
99,495,26.666666666666668,6.944444444444445,0.0,0.0,976.3006370027363,36.95417751347127,835.6781786407151,998.8996591217624,0.9985693343140105,19526.012740054724,14,375,993.7821000238852,994.9103882829849,979.207282905382,995.4098975579815,835.6781786407151,929.7965160052975,986.6996273366248,996.4134368368235,966.1636464709602,949.0148119985561,985.2447989502738,990.0562578343677,998.8996591217624,998.1981447562626,994.5694478459885,965.5152996063699,975.7187577092493,995.9461173228619,996.0200493739244,998.7683214744527
100,500,22.22222222222222,10.416666666666666,0.0,0.0,976.0875504057387,36.927184749392225,835.3521994067888,998.7683214744527,0.9985707976795136,19521.751008114774,12,379,993.6764775568911,994.9103882829849,979.207282905382,995.4098975579815,835.3521994067888,929.7965160052975,986.6996273366248,996.4134368368235,965.6309638810327,949.0148119985561,985.2447989502738,990.0562578343677,995.6022114726596,998.1981447562626,994.5694478459885,965.5152996063699,975.7187577092493,995.9461173228619,996.0200493739244,998.7683214744527
101,505,22.22222222222222,10.416666666666666,0.0,0.0,975.9209802191697,36.872517553791916,835.2285723615547,998.1981447562626,0.9985745343396597,19518.419604383394,12,383,993.6764775568911,994.9103882829849,979.207282905382,995.4098975579815,835.2285723615547,929.7965160052975,986.6996273366248,996.4134368368235,965.3297187877221,949.0148119985561,985.2447989502738,990.0562578343677,995.6022114726596,998.1981447562626,994.0125090426976,965.5152996063699,975.7187577092493,995.9461173228619,996.0200493739244,996.4187286849098
102,510,17.77777777777778,13.88888888888889,0.0,0.0,975.6451442768154,37.73078455440266,830.7728393927014,998.1981447562626,0.9985066594349911,19512.902885536307,14,387,993.6764775568911,994.9103882829849,979.207282905382,995.4098975579815,830.7728393927014,929.7965160052975,986.6996273366248,996.4134368368235,964.9720381914105,949.0148119985561,985.2447989502738,990.0562578343677,995.6022114726596,998.1981447562626,994.0125090426976,965.5152996063699,975.0154524273266,995.9461173228619,996.0200493739244,996.4187286849098
103,515,22.22222222222222,17.36111111111111,0.0,0.0,975.4449754531212,38.02875753228886,829.7493739860572,998.0742413633374,0.9984823936599071,19508.899509062423,15,391,993.6764775568911,994.9103882829849,979.207282905382,995.4098975579815,829.7493739860572,929.7965160052975,986.6996273366248,996.4134368368235,964.9720381914105,946.1588043242418,985.2447989502738,990.0562578343677,995.6022114726596,998.0742413633374,994.0125090426976,965.5152996063699,975.0154524273266,995.9461173228619,996.0200493739244,996.4187286849098
104,520,26.666666666666668,13.88888888888889,0.0,0.0,975.2120640148665,38.692281720419935,826.4682033177772,998.0742413633374,0.9984283080164597,19504.24128029733,14,395,993.6764775568911,994.9103882829849,979.207282905382,995.4098975579815,826.4682033177772,929.7965160052975,986.6996273366248,996.4134368368235,964.9720381914105,945.3986542910677,985.1113784327952,990.0562578343677,995.6022114726596,998.0742413633374,994.0125090426976,965.0318120602103,975.0154524273266,995.9461173228619,996.0200493739244,996.4187286849098
105,525,26.666666666666668,17.36111111111111,0.0,0.0,974.9870239345443,39.381175287364215,823.0557837681695,998.0742413633374,0.9983711851783988,19499.740478690885,14,399,993.6764775568911,994.9103882829849,979.207282905382,995.4098975579815,823.0557837681695,929.4862360842054,986.6996273366248,996.4134368368235,964.9720381914105,945.2624325559975,985.1113784327952,990.0562578343677,995.6022114726596,998.0742413633374,994.0125090426976,964.3899316595339,975.0154524273266,995.9461173228619,996.0200493739244,996.4187286849098
106,530,31.11111111111111,13.88888888888889,0.0,0.0,974.7595148622952,40.18555472265539,818.9161794412083,998.0742413633374,0.9983032905769584,19495.190297245903,14,403,993.6764775568911,994.9103882829849,979.207282905382,995.4098975579815,818.9161794412083,929.4862360842054,986.6996273366248,996.4134368368235,964.9720381914105,945.1618985151288,985.1113784327952,990.0562578343677,995.6022114726596,998.0742413633374,994.0125090426976,964.3899316595339,974.7054093501746,995.9461173228619,996.0200493739244,996.4187286849098
107,535,35.55555555555556,13.88888888888889,0.0,0.0,974.54960459577,40.14832428425526,818.9161794412083,998.0742413633374,0.9983056992699775,19490.9920919154,13,407,993.6764775568911,994.9103882829849,979.207282905382,992.3998492619276,818.9161794412083,928.7589322574901,986.6996273366248,996.4134368368235,964.820428337742,945.1618985151288,985.1113784327952,990.0562578343677,995.6022114726596,998.0742413633374,994.0125090426976,964.3899316595339,974.7054093501746,995.9461173228619,995.7108060198581,996.4187286849098
108,540,40.0,10.416666666666666,0.0,0.0,974.3375955735779,40.50251094568786,817.6787438934213,998.0742413633374,0.9982749759280566,19486.751911471558,13,411,993.6764775568911,994.9103882829849,979.207282905382,992.3998492619276,817.6787438934213,928.7589322574901,986.6996273366248,996.4134368368235,964.820428337742,942.1591536190748,985.1113784327952,990.0562578343677,995.6022114726596,998.0742413633374,994.0125090426976,964.3899316595339,974.7054093501746,995.9461173228619,995.7108060198581,996.4187286849098
109,545,44.44444444444444,13.88888888888889,0.0,0.0,974.1042682763439,41.384445103449885,813.1207719977344,998.0742413633374,0.9981983094104778,19482.085365526877,15,415,993.6764775568911,994.9103882829849,979.207282905382,992.3998492619276,813.1207719977344,928.7589322574901,986.6996273366248,996.4134368368235,964.820428337742,942.1591536190748,985.1113784327952,989.9476837853722,995.6022114726596,998.0742413633374,994.0125090426976,964.3899316595339,974.7054093501746,995.9461173228619,995.7108060198581,996.4187286849098
110,550,35.55555555555556,17.36111111111111,0.0,0.0,973.8629258002029,42.10788979722239,809.4591014431129,998.0742413633374,0.9981339635484124,19477.258516004058,15,419,993.6764775568911,994.9103882829849,978.9999521769752,992.3998492619276,809.4591014431129,928.7589322574901,986.6996273366248,996.4134368368235,964.557164219331,942.1591536190748,985.1113784327952,989.9476837853722,995.6022114726596,998.0742413633374,994.0125090426976,963.6953475381557,974.7054093501746,995.9461173228619,995.7108060198581,996.4187286849098
111,555,31.11111111111111,17.36111111111111,0.0,0.0,973.6628270546877,42.86584507190735,805.5810148551645,998.0742413633374,0.9980655181816982,19473.256541093753,15,423,993.6764775568911,994.9103882829849,978.8760638546181,992.3998492619276,805.5810148551645,928.7589322574901,986.6996273366248,996.4134368368235,964.557164219331,942.1591536190748,985.1113784327952,989.9476837853722,995.6022114726596,998.0742413633374,994.0125090426976,963.6953475381557,974.7054093501746,995.9461173228619,995.7108060198581,996.4187286849098
112,560,26.666666666666668,17.36111111111111,0.0,0.0,973.4414761188216,43.649434455674545,801.6197421564981,998.0742413633374,0.9979933796633116,19468.829522376433,16,427,993.6764775568911,994.9103882829849,978.8760638546181,992.3998492619276,801.6197421564981,928.7589322574901,986.6996273366248,996.4134368368235,964.557164219331,942.1591536190748,985.1113784327952,989.9476837853722,995.6022114726596,998.0742413633374,994.0125090426976,963.2296015195021,974.7054093501746,995.9461173228619,995.7108060198581,996.4187286849098
113,565,22.22222222222222,17.36111111111111,0.0,0.0,973.1903954366473,43.73817765259441,801.4755385384619,998.0742413633374,0.9979841908981266,19463.807908732946,16,431,993.6764775568911,994.9103882829849,978.8760638546181,992.3998492619276,801.4755385384619,928.7589322574901,986.6996273366248,996.4134368368235,960.3072369854943,942.1591536190748,985.1113784327952,989.9476837853722,995.6022114726596,998.0742413633374,994.0125090426976,962.6021187278876,974.7054093501746,995.9461173228619,995.7108060198581,996.4187286849098
114,570,26.666666666666668,13.88888888888889,0.0,0.0,972.9805140994749,43.69011486386262,801.4755385384619,998.0742413633374,0.9979877437022457,19459.6102819895,14,435,993.6764775568911,994.9103882829849,978.7448184875759,992.3998492619276,801.4755385384619,928.7589322574901,986.6996273366248,996.4134368368235,959.9730650151887,942.1591536190748,981.9410909680795,989.9476837853722,995.0402895312757,998.0742413633374,994.0125090426976,962.6021187278876,974.7054093501746,995.9461173228619,995.7108060198581,996.4187286849098
115,575,26.666666666666668,13.88888888888889,0.0,0.0,972.7072683511109,43.93178811995434,801.4755385384619,998.0742413633374,0.9979643249439797,19454.145367022218,14,439,993.6764775568911,994.9103882829849,978.7448184875759,992.3998492619276,801.4755385384619,924.1230382586782,986.6996273366248,996.4134368368235,959.7930434676762,942.1591536190748,981.292091547123,989.9476837853722,995.0402895312757,998.0742413633374,994.0125090426976,962.6021187278876,974.7054093501746,995.9461173228619,995.7108060198581,996.4187286849098
116,580,26.666666666666668,10.416666666666666,0.0,0.0,972.4821608110542,44.15329113805694,800.5921120961101,998.0742413633374,0.997942837775864,19449.643216221084,13,443,993.6764775568911,994.9103882829849,978.7448184875759,992.3998492619276,800.5921120961101,923.9787237727497,986.6996273366248,996.4134368368235,959.7930434676762,942.1591536190748,981.292091547123,989.9476837853722,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,974.4302903413825,995.9461173228619,995.7108060198581,996.4187286849098
117,585,26.666666666666668,6.944444444444445,0.0,0.0,972.2736704335484,44.23206315066703,800.0794761058726,998.0742413633374,0.9979346225346811,19445.47340867097,13,447,993.6764775568911,994.9103882829849,978.7448184875759,992.3998492619276,800.0794761058726,923.9787237727497,986.6996273366248,996.4134368368235,959.7930434676762,941.2925337192022,981.292091547123,987.1571321253664,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,974.4302903413825,995.9461173228619,995.7108060198581,996.4187286849098
118,590,26.666666666666668,6.944444444444445,0.0,0.0,972.0713946455701,44.34400590545068,799.3199235182552,998.0742413633374,0.9979233146957084,19441.4278929114,14,451,993.6764775568911,994.9103882829849,978.6357708070683,992.3998492619276,799.3199235182552,923.9787237727497,986.6996273366248,996.4134368368235,959.7930434676762,941.0266312881489,981.292091547123,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,974.4302903413825,995.9461173228619,995.7108060198581,996.4187286849098
119,595,26.666666666666668,10.416666666666666,0.0,0.0,971.8560296474756,45.001992919582534,796.1226638708443,998.0742413633374,0.9978604156044159,19437.12059294951,15,455,993.6764775568911,994.9103882829849,978.6357708070683,992.3998492619276,796.1226638708443,923.9787237727497,986.6996273366248,996.4134368368235,959.5809498412455,940.1286846000997,981.292091547123,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,974.4302903413825,995.9461173228619,995.7108060198581,996.4187286849098
120,600,22.22222222222222,10.416666666666666,0.0,0.0,971.5972473578124,45.092504126943616,795.7052840362811,998.0742413633374,0.9978506768709651,19431.944947156248,16,459,993.6764775568911,994.9103882829849,974.7362730862178,992.3998492619276,795.7052840362811,923.9787237727497,986.6996273366248,996.4134368368235,959.5809498412455,939.2699163622477,981.292091547123,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,974.4302903413825,995.9461173228619,995.7108060198581,996.4187286849098
121,605,26.666666666666668,6.944444444444445,0.0,0.0,971.4040622452485,45.790210737117086,792.0995717257575,998.0742413633374,0.9977829192098988,19428.08124490497,15,463,993.6764775568911,994.9103882829849,974.7362730862178,992.3998492619276,792.0995717257575,923.9787237727497,986.6996273366248,996.4134368368235,959.5809498412455,939.2699163622477,981.292091547123,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,974.4302903413825,995.6881273821089,995.7108060198581,996.4187286849098
122,610,31.11111111111111,0.0,0.0,0.0,971.1460723843526,45.79447950347407,792.0995717257575,998.0742413633374,0.9977813310163884,19422.92144768705,14,467,993.6764775568911,994.9103882829849,974.7362730862178,992.1216133468852,792.0995717257575,923.1094891880219,986.6996273366248,996.4134368368235,959.5809498412455,939.2699163622477,977.4142476720987,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,974.2958074982602,995.6881273821089,995.7108060198581,996.4187286849098
123,615,35.55555555555556,0.0,0.0,0.0,970.922670534155,45.73555359570399,791.9544439508741,998.0742413633374,0.9977860082071371,19418.4534106831,13,196,993.6764775568911,994.9103882829849,974.7362730862178,992.1216133468852,791.9544439508741,923.1094891880219,986.6996273366248,993.2531689346331,959.5809498412455,939.2699163622477,977.0043378581004,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,973.5430759853831,995.6881273821089,995.7108060198581,996.4187286849098
124,620,35.55555555555556,0.0,0.0,0.0,970.7130466571094,45.82920595338419,791.8504802105301,998.0742413633374,0.9977759938563929,19414.260933142188,13,200,993.6764775568911,994.9103882829849,974.7362730862178,992.1216133468852,791.8504802105301,923.1094891880219,986.6996273366248,993.2531689346331,956.2493298654184,938.513022537504,977.0043378581004,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,973.5430759853831,995.6881273821089,995.7108060198581,996.4187286849098
125,625,31.11111111111111,0.0,0.0,0.0,970.4900342134408,45.83486910553471,791.8504802105301,998.0742413633374,0.9977744251818812,19409.800684268816,16,204,993.6764775568911,994.9103882829849,974.7362730862178,992.1216133468852,791.8504802105301,923.1094891880219,986.6996273366248,993.2531689346331,955.2151154425878,938.3461194112654,973.7452065337968,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,973.5430759853831,995.6881273821089,995.7108060198581,996.4187286849098
126,630,31.11111111111111,3.4722222222222223,0.0,0.0,970.2841077115606,46.013611985104504,791.8504802105301,998.0742413633374,0.9977561221224991,19405.682154231214,14,208,993.6764775568911,994.9103882829849,974.7362730862178,992.1216133468852,791.8504802105301,919.7624539448643,986.6996273366248,993.2531689346331,955.0756032652756,938.3461194112654,973.7452065337968,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,972.9110933682525,995.6881273821089,995.7108060198581,996.4187286849098
127,635,31.11111111111111,6.944444444444445,0.0,0.0,970.0742338076452,46.18696057090347,790.7598585280429,998.0742413633374,0.9977382455770943,19401.484676152904,14,212,993.6764775568911,994.9103882829849,974.7362730862178,992.1216133468852,790.7598585280429,919.4088008102277,986.6996273366248,990.6260046263566,955.0756032652756,938.2200804583538,973.7452065337968,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,972.9110933682525,995.6881273821089,995.7108060198581,996.4187286849098
128,640,26.666666666666668,6.944444444444445,0.0,0.0,969.8161335820574,47.16356487479907,785.7386671916886,998.0742413633374,0.9976405621771167,19396.32267164115,14,216,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,785.7386671916886,919.4088008102277,986.6996273366248,990.6260046263566,955.0756032652756,938.2200804583538,973.7452065337968,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.4028278638286,972.9110933682525,995.6881273821089,995.7108060198581,996.4187286849098
129,645,22.22222222222222,6.944444444444445,0.0,0.0,969.5535829676559,47.32261495545724,785.7386671916886,998.0742413633374,0.9976233761261675,19391.071659353118,13,220,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,785.7386671916886,919.4088008102277,986.6996273366248,990.6260046263566,954.4305514874836,934.0301534771069,973.7452065337968,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.3049222999879,972.5929654031015,995.6881273821089,995.7108060198581,996.4187286849098
130,650,22.22222222222222,10.416666666666666,0.0,0.0,969.3275999692451,47.509249181609015,785.7386671916886,998.0742413633374,0.9976035236298314,19386.5519993849,13,224,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,785.7386671916886,918.7813584682802,986.6996273366248,990.6260046263566,954.4305514874836,930.1379358508395,973.7452065337968,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,959.3049222999879,972.5929654031015,995.6881273821089,995.7108060198581,996.4187286849098
131,655,26.666666666666668,10.416666666666666,0.0,0.0,969.0667972307581,47.66422182168767,785.395520832964,998.0742413633374,0.9975866061811669,19381.335944615163,15,228,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,785.395520832964,918.1094871384854,986.6996273366248,990.6260046263566,954.4305514874836,930.1379358508395,973.7452065337968,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,955.1038852187689,972.5929654031015,995.6881273821089,995.7108060198581,996.4187286849098
132,660,26.666666666666668,10.416666666666666,0.0,0.0,968.8759930023085,47.86039830286266,784.7105074543659,998.0742413633374,0.9975657914975624,19377.51986004617,16,232,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,784.7105074543659,917.9689001121678,986.6996273366248,990.6260046263566,954.4305514874836,929.7661754470331,973.7452065337968,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,952.4851614584954,972.5929654031015,995.6881273821089,995.7108060198581,996.4187286849098
133,665,17.77777777777778,10.416666666666666,0.0,0.0,968.6522023795771,48.015661665709956,784.1901248627108,998.0742413633374,0.997548881649185,19373.044047591542,14,236,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,784.1901248627108,917.9689001121678,986.6996273366248,990.6260046263566,954.3246868578133,929.7661754470331,973.7452065337968,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,949.4412698670548,971.7872917612403,995.6881273821089,995.7108060198581,996.4187286849098
134,670,22.22222222222222,10.416666666666666,0.0,0.0,968.4375586397197,48.20254252000984,784.05934752735,998.0742413633374,0.9975287194420932,19368.751172794393,14,240,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,784.05934752735,914.922937013427,986.6996273366248,990.6260046263566,954.3246868578133,929.7661754470331,973.7452065337968,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,949.4412698670548,970.6711573981931,995.6881273821089,995.7108060198581,996.4187286849098
135,675,22.22222222222222,10.416666666666666,0.0,0.0,968.2201183277659,48.9400242355934,780.2528444005482,998.0742413633374,0.9974515743045423,19364.402366555318,16,244,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,780.2528444005482,914.922937013427,986.6996273366248,990.6260046263566,953.7823837455419,929.7661754470331,973.7452065337968,984.2461190649778,995.0402895312757,998.0742413633374,994.0125090426976,949.4412698670548,970.6711573981931,995.6881273821089,995.7108060198581,996.4187286849098
136,680,26.666666666666668,6.944444444444445,0.0,0.0,967.9876319529405,49.02933557669885,780.2528444005482,997.7709435356383,0.9974410627134486,19359.75263905881,14,248,993.6764775568911,994.9103882829849,974.5954599108165,992.1216133468852,780.2528444005482,914.922937013427,986.6996273366248,990.6260046263566,953.7823837455419,929.1485742606278,973.7452065337968,984.2461190649778,995.0402895312757,997.7709435356383,994.0125090426976,945.86839815172,970.5152006311215,995.6881273821089,995.7108060198581,996.4187286849098
